timestamp,message
2026-03-28T13:43:23.066124,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217750,""format"":""epc"",""idHex"":""ad7212051445d7b5610000d1"",""peakRssi"":-63,""phase"":-72.39112854003906,""reads"":1},""timestamp"":""2026-03-28T08:13:23.558+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266151,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217751,""format"":""epc"",""idHex"":""e28011700000020d2a40d86a"",""peakRssi"":-49,""phase"":-95.1390151977539,""reads"":1},""timestamp"":""2026-03-28T08:13:23.599+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217752,""format"":""epc"",""idHex"":""e28011700000020d2a410889"",""peakRssi"":-60,""phase"":-29.99908447265625,""reads"":1},""timestamp"":""2026-03-28T08:13:23.619+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217753,""format"":""epc"",""idHex"":""e28011700000020d2a40e9db"",""peakRssi"":-53,""phase"":-129.25259399414063,""reads"":1},""timestamp"":""2026-03-28T08:13:23.629+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217754,""format"":""epc"",""idHex"":""e28011700000020d2a41106b"",""peakRssi"":-53,""phase"":77.76360321044922,""reads"":1},""timestamp"":""2026-03-28T08:13:23.629+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217755,""format"":""epc"",""idHex"":""e28011700000020d2a40d96a"",""peakRssi"":-52,""phase"":153.91766357421875,""reads"":1},""timestamp"":""2026-03-28T08:13:23.630+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217756,""format"":""epc"",""idHex"":""e28011700000020d2a40e1da"",""peakRssi"":-55,""phase"":-11.56346321105957,""reads"":1},""timestamp"":""2026-03-28T08:13:23.639+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217757,""format"":""epc"",""idHex"":""e28011700000020d2a40e957"",""peakRssi"":-63,""phase"":-115.00839233398438,""reads"":1},""timestamp"":""2026-03-28T08:13:23.649+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217758,""format"":""epc"",""idHex"":""e28011700000020d2a41118b"",""peakRssi"":-63,""phase"":-164.53627014160156,""reads"":1},""timestamp"":""2026-03-28T08:13:23.650+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217759,""format"":""epc"",""idHex"":""e28011700000020d2a40f99b"",""peakRssi"":-61,""phase"":49.94537353515625,""reads"":1},""timestamp"":""2026-03-28T08:13:23.660+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217760,""format"":""epc"",""idHex"":""e28011700000020d2a41108c"",""peakRssi"":-59,""phase"":86.46504211425781,""reads"":1},""timestamp"":""2026-03-28T08:13:23.670+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217761,""format"":""epc"",""idHex"":""e28011700000020d2a41108a"",""peakRssi"":-60,""phase"":95.1445083618164,""reads"":1},""timestamp"":""2026-03-28T08:13:23.670+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217762,""format"":""epc"",""idHex"":""e28011700000020d2a40e08c"",""peakRssi"":-66,""phase"":-0.021973326802253723,""reads"":1},""timestamp"":""2026-03-28T08:13:23.680+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217763,""format"":""epc"",""idHex"":""e28011700000020d2a40c88f"",""peakRssi"":-61,""phase"":-76.36280059814453,""reads"":1},""timestamp"":""2026-03-28T08:13:23.680+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217764,""format"":""epc"",""idHex"":""e28011700000020d2a41016a"",""peakRssi"":-67,""phase"":-26.488845825195313,""reads"":1},""timestamp"":""2026-03-28T08:13:23.690+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217765,""format"":""epc"",""idHex"":""e28011700000020d2a40f98c"",""peakRssi"":-62,""phase"":71.76488494873047,""reads"":1},""timestamp"":""2026-03-28T08:13:23.690+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217766,""format"":""epc"",""idHex"":""e28011700000020d2a40c9eb"",""peakRssi"":-72,""phase"":119.64476776123047,""reads"":1},""timestamp"":""2026-03-28T08:13:23.700+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217767,""format"":""epc"",""idHex"":""e28011700000020d2a40e858"",""peakRssi"":-63,""phase"":160.48768615722656,""reads"":1},""timestamp"":""2026-03-28T08:13:23.700+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217768,""format"":""epc"",""idHex"":""e28011700000020d2a411874"",""peakRssi"":-62,""phase"":55.15854263305664,""reads"":1},""timestamp"":""2026-03-28T08:13:23.710+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217769,""format"":""epc"",""idHex"":""e28011700000020d2a410872"",""peakRssi"":-59,""phase"":67.68883514404297,""reads"":1},""timestamp"":""2026-03-28T08:13:23.711+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217770,""format"":""epc"",""idHex"":""e28011700000020d2a412075"",""peakRssi"":-54,""phase"":156.64234924316406,""reads"":1},""timestamp"":""2026-03-28T08:13:23.711+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.266537,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217771,""format"":""epc"",""idHex"":""e28011700000020d2a40c874"",""peakRssi"":-64,""phase"":-77.53288269042969,""reads"":1},""timestamp"":""2026-03-28T08:13:23.721+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.466291,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217772,""format"":""epc"",""idHex"":""e2806890000000003f47b2d8"",""peakRssi"":-50,""phase"":-151.69834899902344,""reads"":1},""timestamp"":""2026-03-28T08:13:23.741+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.466693,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217773,""format"":""epc"",""idHex"":""ad721205443f65b560000032"",""peakRssi"":-53,""phase"":-65.51896667480469,""reads"":1},""timestamp"":""2026-03-28T08:13:23.761+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.466693,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217774,""format"":""epc"",""idHex"":""e28011c1a5000062f79269cc"",""peakRssi"":-63,""phase"":6.037171363830566,""reads"":1},""timestamp"":""2026-03-28T08:13:23.781+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.466693,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217775,""format"":""epc"",""idHex"":""e28068900000000016cc12e2"",""peakRssi"":-68,""phase"":-22.302927017211914,""reads"":1},""timestamp"":""2026-03-28T08:13:23.782+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.466693,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217776,""format"":""epc"",""idHex"":""e28011c1a5000062f7912dad"",""peakRssi"":-71,""phase"":142.3322296142578,""reads"":1},""timestamp"":""2026-03-28T08:13:23.792+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.466693,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217777,""format"":""epc"",""idHex"":""e28011700000020d2a410975"",""peakRssi"":-73,""phase"":-21.165807723999023,""reads"":1},""timestamp"":""2026-03-28T08:13:23.802+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.466693,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217778,""format"":""epc"",""idHex"":""e28011c1a5000062f791e5dc"",""peakRssi"":-67,""phase"":-26.527297973632813,""reads"":1},""timestamp"":""2026-03-28T08:13:23.802+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.466693,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217779,""format"":""epc"",""idHex"":""e28011c1a5000062f794a5cc"",""peakRssi"":-60,""phase"":-11.744743347167969,""reads"":1},""timestamp"":""2026-03-28T08:13:23.812+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.466693,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217780,""format"":""epc"",""idHex"":""e28011c1a5000062f792693c"",""peakRssi"":-64,""phase"":29.411298751831055,""reads"":1},""timestamp"":""2026-03-28T08:13:23.812+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.466693,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217781,""format"":""epc"",""idHex"":""ad72120544459dc4640000c7"",""peakRssi"":-70,""phase"":114.48652648925781,""reads"":1},""timestamp"":""2026-03-28T08:13:23.812+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.467660,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217782,""format"":""epc"",""idHex"":""e28068900000000016cb8988"",""peakRssi"":-68,""phase"":-106.10919189453125,""reads"":1},""timestamp"":""2026-03-28T08:13:23.822+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.467660,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217783,""format"":""epc"",""idHex"":""ad721205143219b763000027"",""peakRssi"":-68,""phase"":29.09817886352539,""reads"":1},""timestamp"":""2026-03-28T08:13:23.822+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.467660,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217784,""format"":""epc"",""idHex"":""ad72120514369dc974000093"",""peakRssi"":-68,""phase"":40.3375358581543,""reads"":1},""timestamp"":""2026-03-28T08:13:23.832+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.467660,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217785,""format"":""epc"",""idHex"":""a22f12051436c5b060000099"",""peakRssi"":-65,""phase"":79.51048278808594,""reads"":1},""timestamp"":""2026-03-28T08:13:23.832+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.467660,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217786,""format"":""epc"",""idHex"":""ad7212054443d9b86000009e"",""peakRssi"":-59,""phase"":31.9876708984375,""reads"":1},""timestamp"":""2026-03-28T08:13:23.832+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.467660,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217787,""format"":""epc"",""idHex"":""e28011c1a5000062f795a1dc"",""peakRssi"":-59,""phase"":-14.062929153442383,""reads"":1},""timestamp"":""2026-03-28T08:13:23.842+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.467660,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217788,""format"":""epc"",""idHex"":""e28011c1a5000062f794a5ec"",""peakRssi"":-58,""phase"":-6.103091716766357,""reads"":1},""timestamp"":""2026-03-28T08:13:23.842+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.467660,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217789,""format"":""epc"",""idHex"":""e28011c1a5000062f7904d3d"",""peakRssi"":-63,""phase"":-46.748252868652344,""reads"":1},""timestamp"":""2026-03-28T08:13:23.852+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.467660,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217790,""format"":""epc"",""idHex"":""e28068900000000016cbbfb9"",""peakRssi"":-68,""phase"":-138.4374542236328,""reads"":1},""timestamp"":""2026-03-28T08:13:23.853+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.467660,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217791,""format"":""epc"",""idHex"":""e28011c1a5000062f792c13c"",""peakRssi"":-68,""phase"":20.627460479736328,""reads"":1},""timestamp"":""2026-03-28T08:13:23.863+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.467660,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217792,""format"":""epc"",""idHex"":""e2806890000000003f47b2f8"",""peakRssi"":-55,""phase"":135.8006591796875,""reads"":1},""timestamp"":""2026-03-28T08:13:23.873+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.467660,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":217793,""format"":""epc"",""idHex"":""ad7212051436bdb562000098"",""peakRssi"":-65,""phase"":36.64052200317383,""reads"":1},""timestamp"":""2026-03-28T08:13:23.873+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.467660,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217794,""format"":""epc"",""idHex"":""e28011700000020d2a41116c"",""peakRssi"":-61,""phase"":-50.04974365234375,""reads"":1},""timestamp"":""2026-03-28T08:13:23.933+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.467660,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217795,""format"":""epc"",""idHex"":""e28011700000020d2a40d88a"",""peakRssi"":-55,""phase"":-122.09478759765625,""reads"":1},""timestamp"":""2026-03-28T08:13:23.943+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.667748,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217796,""format"":""epc"",""idHex"":""e28011700000020d2a40d859"",""peakRssi"":-66,""phase"":154.3571319580078,""reads"":1},""timestamp"":""2026-03-28T08:13:23.954+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217797,""format"":""epc"",""idHex"":""e28011700000020d2a40c0f4"",""peakRssi"":-52,""phase"":-42.39753341674805,""reads"":1},""timestamp"":""2026-03-28T08:13:23.954+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217798,""format"":""epc"",""idHex"":""e28011700000020d2a4121e4"",""peakRssi"":-67,""phase"":66.84285736083984,""reads"":1},""timestamp"":""2026-03-28T08:13:23.954+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217799,""format"":""epc"",""idHex"":""e28011700000020d2a41196b"",""peakRssi"":-60,""phase"":-71.8912353515625,""reads"":1},""timestamp"":""2026-03-28T08:13:23.964+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217800,""format"":""epc"",""idHex"":""e28011700000020d2a40f89b"",""peakRssi"":-60,""phase"":145.76556396484375,""reads"":1},""timestamp"":""2026-03-28T08:13:23.974+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217801,""format"":""epc"",""idHex"":""e28011700000020d2a40c093"",""peakRssi"":-61,""phase"":-3.2630391120910645,""reads"":1},""timestamp"":""2026-03-28T08:13:23.974+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217802,""format"":""epc"",""idHex"":""e28011700000020d2a40e8d9"",""peakRssi"":-67,""phase"":-99.05026245117188,""reads"":1},""timestamp"":""2026-03-28T08:13:23.974+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217803,""format"":""epc"",""idHex"":""e28011700000020d2a41196d"",""peakRssi"":-63,""phase"":-174.08367919921875,""reads"":1},""timestamp"":""2026-03-28T08:13:23.984+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217804,""format"":""epc"",""idHex"":""e28011700000020d2a41215b"",""peakRssi"":-64,""phase"":41.63945388793945,""reads"":1},""timestamp"":""2026-03-28T08:13:23.994+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217805,""format"":""epc"",""idHex"":""e28011700000020d2a410957"",""peakRssi"":-63,""phase"":-80.28504180908203,""reads"":1},""timestamp"":""2026-03-28T08:13:23.994+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217806,""format"":""epc"",""idHex"":""e28011700000020d2a40c96c"",""peakRssi"":-62,""phase"":-131.01046752929688,""reads"":1},""timestamp"":""2026-03-28T08:13:24.004+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217807,""format"":""epc"",""idHex"":""e28011700000020d2a40c074"",""peakRssi"":-62,""phase"":106.93319702148438,""reads"":1},""timestamp"":""2026-03-28T08:13:24.004+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217808,""format"":""epc"",""idHex"":""e28011700000020d2a40d057"",""peakRssi"":-65,""phase"":73.99517822265625,""reads"":1},""timestamp"":""2026-03-28T08:13:24.005+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217809,""format"":""epc"",""idHex"":""e28011700000020d2a410884"",""peakRssi"":-60,""phase"":-154.90646362304688,""reads"":1},""timestamp"":""2026-03-28T08:13:24.014+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217810,""format"":""epc"",""idHex"":""e28011700000020d2a4120fb"",""peakRssi"":-61,""phase"":-133.05398559570313,""reads"":1},""timestamp"":""2026-03-28T08:13:24.015+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217811,""format"":""epc"",""idHex"":""e28011700000020d2a41116e"",""peakRssi"":-57,""phase"":54.131290435791016,""reads"":1},""timestamp"":""2026-03-28T08:13:24.025+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217812,""format"":""epc"",""idHex"":""e28011700000020d2a40d983"",""peakRssi"":-57,""phase"":16.22180938720703,""reads"":1},""timestamp"":""2026-03-28T08:13:24.025+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217813,""format"":""epc"",""idHex"":""e28068900000000016cadbf3"",""peakRssi"":-70,""phase"":-73.68206024169922,""reads"":1},""timestamp"":""2026-03-28T08:13:24.095+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217814,""format"":""epc"",""idHex"":""e28011c1a5000062f79271dc"",""peakRssi"":-62,""phase"":90.33783721923828,""reads"":1},""timestamp"":""2026-03-28T08:13:24.106+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217815,""format"":""epc"",""idHex"":""e28011c1a5000062f791e51c"",""peakRssi"":-69,""phase"":-0.2856532335281372,""reads"":1},""timestamp"":""2026-03-28T08:13:24.116+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217816,""format"":""epc"",""idHex"":""e28011c1a5000062f7954d0c"",""peakRssi"":-67,""phase"":140.56336975097656,""reads"":1},""timestamp"":""2026-03-28T08:13:24.116+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217817,""format"":""epc"",""idHex"":""e28011c1a5000062f7912d3d"",""peakRssi"":-60,""phase"":-100.33020782470703,""reads"":1},""timestamp"":""2026-03-28T08:13:24.126+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217818,""format"":""epc"",""idHex"":""e28011c1a5000062f796253c"",""peakRssi"":-58,""phase"":-69.86968231201172,""reads"":1},""timestamp"":""2026-03-28T08:13:24.126+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217819,""format"":""epc"",""idHex"":""ad721205444859bb61000008"",""peakRssi"":-72,""phase"":-9.497970581054688,""reads"":1},""timestamp"":""2026-03-28T08:13:24.136+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217820,""format"":""epc"",""idHex"":""e28011c1a5000062f7912d7d"",""peakRssi"":-64,""phase"":2.0490126609802246,""reads"":1},""timestamp"":""2026-03-28T08:13:24.136+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217821,""format"":""epc"",""idHex"":""e28011c1a5000062f79129ad"",""peakRssi"":-61,""phase"":-23.451032638549805,""reads"":1},""timestamp"":""2026-03-28T08:13:24.136+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217822,""format"":""epc"",""idHex"":""e28011c1a5000062f791298c"",""peakRssi"":-66,""phase"":142.98593139648438,""reads"":1},""timestamp"":""2026-03-28T08:13:24.146+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217823,""format"":""epc"",""idHex"":""e2801191a50300690739f124"",""peakRssi"":-72,""phase"":-83.943603515625,""reads"":1},""timestamp"":""2026-03-28T08:13:24.146+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217824,""format"":""epc"",""idHex"":""ad721205444e35b65f00009a"",""peakRssi"":-67,""phase"":-100.56642150878906,""reads"":1},""timestamp"":""2026-03-28T08:13:24.156+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217825,""format"":""epc"",""idHex"":""e2801191a50300690734e7a5"",""peakRssi"":-68,""phase"":-114.65682220458984,""reads"":1},""timestamp"":""2026-03-28T08:13:24.157+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217826,""format"":""epc"",""idHex"":""e28011c1a5000062f79345ec"",""peakRssi"":-69,""phase"":26.389965057373047,""reads"":1},""timestamp"":""2026-03-28T08:13:24.167+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217827,""format"":""epc"",""idHex"":""e28011c1a5000062f7912d1c"",""peakRssi"":-63,""phase"":-150.22613525390625,""reads"":1},""timestamp"":""2026-03-28T08:13:24.167+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.668367,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217828,""format"":""epc"",""idHex"":""ad721205143af3b2610000cc"",""peakRssi"":-71,""phase"":6.3447980880737305,""reads"":1},""timestamp"":""2026-03-28T08:13:24.167+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.867160,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217829,""format"":""epc"",""idHex"":""e28011c1a5000062f793d16c"",""peakRssi"":-70,""phase"":-37.61833572387695,""reads"":1},""timestamp"":""2026-03-28T08:13:24.177+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.867799,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217830,""format"":""epc"",""idHex"":""e28011c1a5000062f7912dcd"",""peakRssi"":-60,""phase"":164.94277954101563,""reads"":1},""timestamp"":""2026-03-28T08:13:24.177+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.867799,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217831,""format"":""epc"",""idHex"":""e28011700000020d2a411875"",""peakRssi"":-63,""phase"":-73.61064147949219,""reads"":1},""timestamp"":""2026-03-28T08:13:24.197+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.867799,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":217832,""format"":""epc"",""idHex"":""e28011700000020d2a412083"",""peakRssi"":-73,""phase"":90.33783721923828,""reads"":1},""timestamp"":""2026-03-28T08:13:24.207+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.867799,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":217833,""format"":""epc"",""idHex"":""e28011700000020d2a411875"",""peakRssi"":-59,""phase"":-81.63091278076172,""reads"":1},""timestamp"":""2026-03-28T08:13:24.258+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.867799,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217834,""format"":""epc"",""idHex"":""e28011700000020d2a411072"",""peakRssi"":-56,""phase"":-34.069644927978516,""reads"":1},""timestamp"":""2026-03-28T08:13:24.299+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.867799,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217835,""format"":""epc"",""idHex"":""e28011700000020d2a40d845"",""peakRssi"":-64,""phase"":-114.62935638427734,""reads"":1},""timestamp"":""2026-03-28T08:13:24.299+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.867799,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217836,""format"":""epc"",""idHex"":""e28011700000020d2a40d16a"",""peakRssi"":-55,""phase"":149.13296508789063,""reads"":1},""timestamp"":""2026-03-28T08:13:24.309+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.867799,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217837,""format"":""epc"",""idHex"":""e28011700000020d2a40d886"",""peakRssi"":-57,""phase"":153.24746704101563,""reads"":1},""timestamp"":""2026-03-28T08:13:24.309+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.868802,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217838,""format"":""epc"",""idHex"":""e28011700000020d2a40e075"",""peakRssi"":-69,""phase"":-75.73656463623047,""reads"":1},""timestamp"":""2026-03-28T08:13:24.319+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:23.868802,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":217839,""format"":""epc"",""idHex"":""e28011700000020d2a411173"",""peakRssi"":-58,""phase"":99.39085388183594,""reads"":1},""timestamp"":""2026-03-28T08:13:24.329+0000"",""type"":""CUSTOM""}"
