antenna,channel,eventNum,format,idHex,peakRssi,phase,reads,timestamp,type,timestampConverted
1,866.9,2141,epc,e28069950000500f97d24a53,-66,130.5984649658203,1,2026-03-31T10:03:01.507000+00:00,CUSTOM,1774951381507
1,866.9,2142,epc,e28069950000400f97d42a52,-68,94.73799896240234,1,2026-03-31T10:03:01.518000+00:00,CUSTOM,1774951381518
1,866.9,2143,epc,e28069950000500f97d5fa44,-71,-36.82180404663086,1,2026-03-31T10:03:01.528000+00:00,CUSTOM,1774951381528
2,866.9,2144,epc,e28069950000400f97d8ae51,-72,-156.31275939941406,1,2026-03-31T10:03:01.538000+00:00,CUSTOM,1774951381538
2,866.9,2145,epc,e28069950000400f97d64e52,-74,-99.3359146118164,1,2026-03-31T10:03:01.549000+00:00,CUSTOM,1774951381549
2,866.9,2146,epc,e28069950000500f97d42252,-74,86.23432159423828,1,2026-03-31T10:03:01.559000+00:00,CUSTOM,1774951381559
2,866.9,2147,epc,e28069950000500f97d57a52,-70,-51.77465057373047,1,2026-03-31T10:03:01.569000+00:00,CUSTOM,1774951381569
4,866.9,2148,epc,303800000666a0000000001a,-65,-147.9683837890625,1,2026-03-31T10:03:01.652000+00:00,CUSTOM,1774951381652
4,866.9,2149,epc,e28011b0a5050077ab398299,-57,-2.466506004333496,1,2026-03-31T10:03:01.662000+00:00,CUSTOM,1774951381662
4,866.9,2150,epc,e28011b0a5050077ab398239,-60,22.71492576599121,1,2026-03-31T10:03:01.672000+00:00,CUSTOM,1774951381672
4,866.9,2151,epc,303800000444a10000000008,-55,150.4403839111328,1,2026-03-31T10:03:01.673000+00:00,CUSTOM,1774951381673
1,866.9,2152,epc,e28069950000400f97d86252,-59,54.32355880737305,1,2026-03-31T10:03:01.704000+00:00,CUSTOM,1774951381704
1,866.9,2153,epc,e28069950000400f97d57252,-64,149.2867889404297,1,2026-03-31T10:03:01.704000+00:00,CUSTOM,1774951381704
1,866.9,2154,epc,e28069950000500f97d85e44,-57,-96.90237426757812,1,2026-03-31T10:03:01.714000+00:00,CUSTOM,1774951381714
1,866.9,2155,epc,e28069950000500f97d7a244,-59,-96.59474182128906,1,2026-03-31T10:03:01.714000+00:00,CUSTOM,1774951381714
1,866.9,2156,epc,e28069950000400f97d59e53,-62,-66.64510345458984,1,2026-03-31T10:03:01.724000+00:00,CUSTOM,1774951381724
1,866.9,2157,epc,e28069950000400f97d76254,-62,-152.011474609375,1,2026-03-31T10:03:01.735000+00:00,CUSTOM,1774951381735
1,866.9,2158,epc,e28011c1a50000703f054ad8,-63,-40.727561950683594,1,2026-03-31T10:03:01.745000+00:00,CUSTOM,1774951381745
1,866.9,2159,epc,303800000111b10000000010,-60,-10.706503868103027,1,2026-03-31T10:03:01.755000+00:00,CUSTOM,1774951381755
1,866.9,2160,epc,e28069950000400f97d38650,-65,137.77276611328125,1,2026-03-31T10:03:01.765000+00:00,CUSTOM,1774951381765
1,866.9,2161,epc,e28069950000500f97d75250,-64,172.232421875,1,2026-03-31T10:03:01.775000+00:00,CUSTOM,1774951381775
1,866.9,2162,epc,e28069950000400f97d86251,-59,-108.50978088378906,1,2026-03-31T10:03:01.775000+00:00,CUSTOM,1774951381775
1,866.9,2163,epc,e28069950000400f97d1ea52,-64,123.74828338623047,1,2026-03-31T10:03:01.785000+00:00,CUSTOM,1774951381785
1,866.9,2164,epc,e28011b0a5050077ab39a859,-52,153.10464477539062,1,2026-03-31T10:03:01.785000+00:00,CUSTOM,1774951381785
1,866.9,2165,epc,e28069950000500f97d32250,-63,-105.79058074951172,1,2026-03-31T10:03:01.806000+00:00,CUSTOM,1774951381806
1,866.9,2166,epc,e28069950000500f97d6c653,-65,127.78588104248047,1,2026-03-31T10:03:01.816000+00:00,CUSTOM,1774951381816
2,866.9,2167,epc,e28011b0a5050077ab3981a9,-71,-36.89870834350586,1,2026-03-31T10:03:01.856000+00:00,CUSTOM,1774951381856
2,866.9,2168,epc,303800000444a10000000008,-59,120.040283203125,1,2026-03-31T10:03:01.857000+00:00,CUSTOM,1774951381857
2,866.9,2169,epc,e28011b0a5050077ab38217c,-72,-142.79367065429688,1,2026-03-31T10:03:01.877000+00:00,CUSTOM,1774951381877
2,866.9,2170,epc,303800000222a00000000015,-61,152.41798400878906,1,2026-03-31T10:03:01.877000+00:00,CUSTOM,1774951381877
2,866.9,2171,epc,ad721205147bb9b761000019,-72,-17.276527404785156,1,2026-03-31T10:03:01.887000+00:00,CUSTOM,1774951381887
2,866.9,2172,epc,e28011b0a5050077ab39c776,-64,71.1386489868164,1,2026-03-31T10:03:01.897000+00:00,CUSTOM,1774951381897
2,866.9,2173,epc,e28069950000500f97d42252,-75,71.1551284790039,1,2026-03-31T10:03:01.897000+00:00,CUSTOM,1774951381897
2,866.9,2174,epc,e28011b0a5050077ab3bb448,-75,105.10391235351562,1,2026-03-31T10:03:01.917000+00:00,CUSTOM,1774951381917
2,866.9,2175,epc,e28011b0a5050077ab372df7,-67,-54.61470413208008,1,2026-03-31T10:03:01.927000+00:00,CUSTOM,1774951381927
2,866.9,2176,epc,e28069950000500f97d3ae52,-68,-134.6195831298828,1,2026-03-31T10:03:01.927000+00:00,CUSTOM,1774951381927
2,866.9,2177,epc,e28011b0a5050077ab398181,-68,-126.17633819580078,1,2026-03-31T10:03:01.937000+00:00,CUSTOM,1774951381937
2,866.9,2178,epc,e28011b0a5050077ab3a2d16,-62,-52.796409606933594,1,2026-03-31T10:03:01.938000+00:00,CUSTOM,1774951381938
2,866.9,2179,epc,e82011122223333444450011,-63,-54.164249420166016,1,2026-03-31T10:03:01.948000+00:00,CUSTOM,1774951381948
2,866.9,2180,epc,e2801191a5030069565f3150,-72,111.73986053466797,1,2026-03-31T10:03:01.948000+00:00,CUSTOM,1774951381948
2,866.9,2181,epc,e2801191a5030069565f31c0,-63,-156.44459533691406,1,2026-03-31T10:03:01.958000+00:00,CUSTOM,1774951381958
2,866.9,2182,epc,e28011c1a5000062f795291c,-70,145.5897674560547,1,2026-03-31T10:03:01.968000+00:00,CUSTOM,1774951381968
2,866.9,2183,epc,e28011b0a5050077ab398229,-72,-76.45069885253906,1,2026-03-31T10:03:01.968000+00:00,CUSTOM,1774951381968
2,866.9,2184,epc,e28069950000400f97d2aa53,-70,-124.14380645751953,1,2026-03-31T10:03:01.988000+00:00,CUSTOM,1774951381988
3,866.9,2185,epc,e28069950000500f97d57a52,-60,145.4029998779297,1,2026-03-31T10:03:02.009000+00:00,CUSTOM,1774951382009
3,866.9,2186,epc,303800000222a00000000023,-54,-153.95611572265625,1,2026-03-31T10:03:02.009000+00:00,CUSTOM,1774951382009
3,866.9,2187,epc,e28011c1a50000703f052ea8,-69,-29.378337860107422,1,2026-03-31T10:03:02.029000+00:00,CUSTOM,1774951382029
3,866.9,2188,epc,e28011b0a5050077ab39ce09,-50,141.5247039794922,1,2026-03-31T10:03:02.039000+00:00,CUSTOM,1774951382039
3,866.9,2189,epc,e28069950000400f97d3fa52,-62,138.6352081298828,1,2026-03-31T10:03:02.060000+00:00,CUSTOM,1774951382060
3,866.9,2190,epc,e28011b0a5050077ab39a8a9,-26,-122.63863372802734,1,2026-03-31T10:03:02.080000+00:00,CUSTOM,1774951382080
4,866.9,2191,epc,303800000444a10000000016,-62,-125.11611938476562,1,2026-03-31T10:03:02.223000+00:00,CUSTOM,1774951382223
1,866.9,2192,epc,e28069950000400f97d7aa44,-60,-78.22504425048828,1,2026-03-31T10:03:02.316000+00:00,CUSTOM,1774951382316
1,866.9,2193,epc,e28069950000400f97d29251,-61,99.01730346679688,1,2026-03-31T10:03:02.326000+00:00,CUSTOM,1774951382326
1,866.9,2194,epc,e28011b0a5050077ab398289,-43,66.37592315673828,1,2026-03-31T10:03:02.336000+00:00,CUSTOM,1774951382336
1,866.9,2195,epc,e28069950000500f97d42252,-61,-67.67235565185547,1,2026-03-31T10:03:02.336000+00:00,CUSTOM,1774951382336
2,866.9,2196,epc,e82011122223333444450011,-64,-56.20777130126953,1,2026-03-31T10:03:02.356000+00:00,CUSTOM,1774951382356
2,866.9,2197,epc,e2806890000000001829a9f8,-66,-109.27884674072266,1,2026-03-31T10:03:02.366000+00:00,CUSTOM,1774951382366
2,866.9,2198,epc,e28011b0a5050077ab38217c,-71,-124.55030822753906,1,2026-03-31T10:03:02.367000+00:00,CUSTOM,1774951382367
2,866.9,2199,epc,e28069950000500f97d30251,-67,-162.91024780273438,1,2026-03-31T10:03:02.377000+00:00,CUSTOM,1774951382377
2,866.9,2200,epc,e28011c1a5000062f793d1ec,-71,-59.50376892089844,1,2026-03-31T10:03:02.377000+00:00,CUSTOM,1774951382377
2,866.9,2201,epc,e28011b0a5050077ab398289,-66,159.06491088867188,1,2026-03-31T10:03:02.387000+00:00,CUSTOM,1774951382387
2,866.9,2202,epc,e28069950000500f97d6fa55,-71,-110.26215362548828,1,2026-03-31T10:03:02.387000+00:00,CUSTOM,1774951382387
2,866.9,2203,epc,e2801191a5030069565f3110,-68,118.65596771240234,1,2026-03-31T10:03:02.397000+00:00,CUSTOM,1774951382397
2,866.9,2204,epc,e28011b0a5050077ab36c7a4,-69,71.984619140625,1,2026-03-31T10:03:02.397000+00:00,CUSTOM,1774951382397
3,866.9,2205,epc,e28069950000500f97d5f655,-63,-45.52323913574219,1,2026-03-31T10:03:02.417000+00:00,CUSTOM,1774951382417
3,866.9,2206,epc,e28069950000400f97d3e251,-62,142.84310913085938,1,2026-03-31T10:03:02.448000+00:00,CUSTOM,1774951382448
1,866.9,2207,epc,e28011b0a5050077ab39a8b9,-58,74.43464660644531,1,2026-03-31T10:03:02.509000+00:00,CUSTOM,1774951382509
1,866.9,2208,epc,e28069950000500f97d30e51,-57,-7.124851226806641,1,2026-03-31T10:03:02.519000+00:00,CUSTOM,1774951382519
1,866.9,2209,epc,e28069950000400f97d6ba55,-59,-114.82161712646484,1,2026-03-31T10:03:02.519000+00:00,CUSTOM,1774951382519
1,866.9,2210,epc,e28069950000500f97d83a52,-54,136.92129516601562,1,2026-03-31T10:03:02.540000+00:00,CUSTOM,1774951382540
1,866.9,2211,epc,e28011c1a50000703efc2e58,-61,132.59803771972656,1,2026-03-31T10:03:02.540000+00:00,CUSTOM,1774951382540
1,866.9,2212,epc,e28069950000400f97d36651,-63,-36.794334411621094,1,2026-03-31T10:03:02.560000+00:00,CUSTOM,1774951382560
1,866.9,2213,epc,e28069950000500f97d26250,-63,-19.440900802612305,1,2026-03-31T10:03:02.580000+00:00,CUSTOM,1774951382580
1,866.9,2214,epc,e28011b0a5050077ab397ab9,-44,-51.192359924316406,1,2026-03-31T10:03:02.590000+00:00,CUSTOM,1774951382590
1,866.9,2215,epc,303800000222a0000000001c,-57,114.63484954833984,1,2026-03-31T10:03:02.642000+00:00,CUSTOM,1774951382642
2,866.9,2216,epc,e28011b0a5050077ab39c785,-71,-144.65040588378906,1,2026-03-31T10:03:02.683000+00:00,CUSTOM,1774951382683
2,866.9,2217,epc,e28011c1a5000062f7954d2c,-70,129.5547332763672,1,2026-03-31T10:03:02.693000+00:00,CUSTOM,1774951382693
2,866.9,2218,epc,303800000aaa900000000015,-63,118.36481475830078,1,2026-03-31T10:03:02.704000+00:00,CUSTOM,1774951382704
2,866.9,2219,epc,e28069950000400f97d52e52,-67,-88.53053283691406,1,2026-03-31T10:03:02.725000+00:00,CUSTOM,1774951382725
2,866.9,2220,epc,e28011b0a5050077ab39c769,-74,-131.71360778808594,1,2026-03-31T10:03:02.734000+00:00,CUSTOM,1774951382734
2,866.9,2221,epc,e28011b0a5050077ab36c7a4,-69,70.38056945800781,1,2026-03-31T10:03:02.735000+00:00,CUSTOM,1774951382735
2,866.9,2222,epc,e28069950000500f97d8aa52,-70,64.8707504272461,1,2026-03-31T10:03:02.745000+00:00,CUSTOM,1774951382745
2,866.9,2223,epc,e2801191a5030069565f3190,-65,42.58430862426758,1,2026-03-31T10:03:02.745000+00:00,CUSTOM,1774951382745
2,866.9,2224,epc,e28011b0a5050077ab3913b4,-72,78.64803314208984,1,2026-03-31T10:03:02.755000+00:00,CUSTOM,1774951382755
2,866.9,2225,epc,e28011b0a5050077ab3a2d36,-67,-56.59779739379883,1,2026-03-31T10:03:02.765000+00:00,CUSTOM,1774951382765
2,866.9,2226,epc,e28069950000500f97d6fa55,-70,-106.15314483642578,1,2026-03-31T10:03:02.765000+00:00,CUSTOM,1774951382765
2,866.9,2227,epc,e28011c1a5000062f795299c,-75,-100.8136215209961,1,2026-03-31T10:03:02.775000+00:00,CUSTOM,1774951382775
2,866.9,2228,epc,303800000666a0000000001a,-64,-58.762168884277344,1,2026-03-31T10:03:02.775000+00:00,CUSTOM,1774951382775
2,866.9,2229,epc,e28069950000500f97d6fa53,-71,-118.39228820800781,1,2026-03-31T10:03:02.775000+00:00,CUSTOM,1774951382775
2,866.9,2230,epc,e28011c1a5000062f794a5dc,-71,-67.81517791748047,1,2026-03-31T10:03:02.796000+00:00,CUSTOM,1774951382796
2,866.9,2231,epc,e28011c1a5000062f794a53c,-66,139.788818359375,1,2026-03-31T10:03:02.796000+00:00,CUSTOM,1774951382796
2,866.9,2232,epc,e28011c1a50000703f052ed8,-72,-132.67494201660156,1,2026-03-31T10:03:02.806000+00:00,CUSTOM,1774951382806
2,866.9,2233,epc,e28011c1a5000062f793d1ec,-73,-47.77550506591797,1,2026-03-31T10:03:02.816000+00:00,CUSTOM,1774951382816
3,866.9,2234,epc,e28069950000400f97d6b251,-57,144.99099731445312,1,2026-03-31T10:03:02.846000+00:00,CUSTOM,1774951382846
3,866.9,2235,epc,e28069950000500f97d76651,-56,-47.16574478149414,1,2026-03-31T10:03:02.847000+00:00,CUSTOM,1774951382847
3,866.9,2236,epc,303800000aaa900000000019,-59,138.4374542236328,1,2026-03-31T10:03:02.856000+00:00,CUSTOM,1774951382856
3,866.9,2237,epc,e28011b0a5050077ab39ce69,-53,146.18853759765625,1,2026-03-31T10:03:02.877000+00:00,CUSTOM,1774951382877
3,866.9,2238,epc,303800000222a00000000027,-49,-76.59352111816406,1,2026-03-31T10:03:02.897000+00:00,CUSTOM,1774951382897
3,866.9,2239,epc,e28069950000500f97d6ae52,-59,170.12847900390625,1,2026-03-31T10:03:02.907000+00:00,CUSTOM,1774951382907
3,866.9,2240,epc,e28011b0a5050077ab3982f9,-37,145.06790161132812,1,2026-03-31T10:03:02.917000+00:00,CUSTOM,1774951382917
3,866.9,2241,epc,303800000222a0000000001a,-56,-69.17752838134766,1,2026-03-31T10:03:02.927000+00:00,CUSTOM,1774951382927
3,866.9,2242,epc,e28011b0a5050077ab398299,-30,162.17962646484375,1,2026-03-31T10:03:02.938000+00:00,CUSTOM,1774951382938
3,866.9,2243,epc,e28011b0a5050077ab397ac9,-33,-56.152835845947266,1,2026-03-31T10:03:02.948000+00:00,CUSTOM,1774951382948
3,866.9,2244,epc,e28011b0a5050077ab398239,-30,-128.137451171875,1,2026-03-31T10:03:02.948000+00:00,CUSTOM,1774951382948
3,866.9,2245,epc,e28011b0a5050077ab398289,-24,-131.96630859375,1,2026-03-31T10:03:02.958000+00:00,CUSTOM,1774951382958
4,866.9,2246,epc,e28069950000500f97d78e54,-62,-129.06033325195312,1,2026-03-31T10:03:03.019000+00:00,CUSTOM,1774951383019
4,866.9,2247,epc,e28011b0a5050077ab3821cc,-58,-132.1146240234375,1,2026-03-31T10:03:03.029000+00:00,CUSTOM,1774951383029
1,867.5,2248,epc,e28069950000400f97d56250,-65,-176.127197265625,1,2026-03-31T10:03:03.050000+00:00,CUSTOM,1774951383050
2,867.5,2249,epc,e28069950000400f97d69250,-70,-18.42463493347168,1,2026-03-31T10:03:03.100000+00:00,CUSTOM,1774951383100
2,867.5,2250,epc,e28069950000500f97d6fa53,-71,-50.82979965209961,1,2026-03-31T10:03:03.111000+00:00,CUSTOM,1774951383111
2,867.5,2251,epc,e28011c1a50000703f04c608,-74,-97.14408111572266,1,2026-03-31T10:03:03.121000+00:00,CUSTOM,1774951383121
2,867.5,2252,epc,e28011b0a5050077ab398289,-68,146.3972930908203,1,2026-03-31T10:03:03.121000+00:00,CUSTOM,1774951383121
2,867.5,2253,epc,e28069950000400f97d37e52,-72,-148.75942993164062,1,2026-03-31T10:03:03.131000+00:00,CUSTOM,1774951383131
3,867.5,2254,epc,e28069950000500f97d3ae52,-55,158.2958526611328,1,2026-03-31T10:03:03.161000+00:00,CUSTOM,1774951383161
3,867.5,2255,epc,e28069950000400f97d33651,-58,12.612689971923828,1,2026-03-31T10:03:03.181000+00:00,CUSTOM,1774951383181
3,867.5,2256,epc,e28011b0a5050077ab39ced9,-58,154.2692413330078,1,2026-03-31T10:03:03.182000+00:00,CUSTOM,1774951383182
4,867.5,2257,epc,e28069950000500f97d62255,-62,40.83193588256836,1,2026-03-31T10:03:03.222000+00:00,CUSTOM,1774951383222
1,867.5,2258,epc,e28069950000400f97d56244,-66,143.9307861328125,1,2026-03-31T10:03:03.294000+00:00,CUSTOM,1774951383294
1,867.5,2259,epc,e28069950000400f97d1c251,-64,148.91323852539062,1,2026-03-31T10:03:03.335000+00:00,CUSTOM,1774951383335
1,867.5,2260,epc,e28069950000500f97d6fa55,-57,-97.68242645263672,1,2026-03-31T10:03:03.336000+00:00,CUSTOM,1774951383336
1,867.5,2261,epc,e28069950000400f97d83644,-62,144.98001098632812,1,2026-03-31T10:03:03.346000+00:00,CUSTOM,1774951383346
1,867.5,2262,epc,e28011b0a5050077ab39a859,-52,171.73252868652344,1,2026-03-31T10:03:03.346000+00:00,CUSTOM,1774951383346
1,867.5,2263,epc,e28069950000400f97d6ea44,-64,-19.56175422668457,1,2026-03-31T10:03:03.356000+00:00,CUSTOM,1774951383356
1,867.5,2264,epc,e28069950000500f97d74a44,-59,-83.2734146118164,1,2026-03-31T10:03:03.386000+00:00,CUSTOM,1774951383386
1,867.5,2265,epc,e28069950000500f97d2f250,-62,-162.3059844970703,1,2026-03-31T10:03:03.386000+00:00,CUSTOM,1774951383386
2,867.5,2266,epc,e28069950000500f97d46e44,-75,106.74642181396484,1,2026-03-31T10:03:03.397000+00:00,CUSTOM,1774951383397
2,867.5,2267,epc,e28069950000400f97d37e52,-72,-146.4906768798828,1,2026-03-31T10:03:03.406000+00:00,CUSTOM,1774951383406
2,867.5,2268,epc,e28011b0a5050077ab372df7,-66,-14.958342552185059,1,2026-03-31T10:03:03.427000+00:00,CUSTOM,1774951383427
2,867.5,2269,epc,303800000666e10000000055,-57,137.3717498779297,1,2026-03-31T10:03:03.427000+00:00,CUSTOM,1774951383427
2,867.5,2270,epc,e28011b0a5050077ab3a2d16,-64,-26.373485565185547,1,2026-03-31T10:03:03.437000+00:00,CUSTOM,1774951383437
2,867.5,2271,epc,e28011b0a5050077ab39c776,-63,68.56776428222656,1,2026-03-31T10:03:03.437000+00:00,CUSTOM,1774951383437
2,867.5,2272,epc,e2801191a5030069565f7690,-69,135.27330017089844,1,2026-03-31T10:03:03.447000+00:00,CUSTOM,1774951383447
2,867.5,2273,epc,e28069950000500f97d2c250,-73,68.99624633789062,1,2026-03-31T10:03:03.447000+00:00,CUSTOM,1774951383447
2,867.5,2274,epc,ad721205147be5bc5f000020,-72,94.89181518554688,1,2026-03-31T10:03:03.458000+00:00,CUSTOM,1774951383458
2,867.5,2275,epc,e28069950000400f97d42253,-69,-84.8664779663086,1,2026-03-31T10:03:03.468000+00:00,CUSTOM,1774951383468
2,867.5,2276,epc,e2801191a5030069565f31c0,-64,-146.79830932617188,1,2026-03-31T10:03:03.478000+00:00,CUSTOM,1774951383478
2,867.5,2277,epc,e28069950000400f97d4fe52,-71,-117.60673522949219,1,2026-03-31T10:03:03.488000+00:00,CUSTOM,1774951383488
2,867.5,2278,epc,e28069950000500f97d82e51,-72,73.39091491699219,1,2026-03-31T10:03:03.488000+00:00,CUSTOM,1774951383488
2,867.5,2279,epc,e28011c1a50000703f052ea8,-69,-175.16036987304688,1,2026-03-31T10:03:03.488000+00:00,CUSTOM,1774951383488
2,867.5,2280,epc,3030ccaaaccc454348535210,-68,-90.83773040771484,1,2026-03-31T10:03:03.498000+00:00,CUSTOM,1774951383498
2,867.5,2281,epc,e2801191a5030069565f3150,-71,83.50413513183594,1,2026-03-31T10:03:03.508000+00:00,CUSTOM,1774951383508
2,867.5,2282,epc,e28011b0a5050077ab372d47,-72,-86.43757629394531,1,2026-03-31T10:03:03.519000+00:00,CUSTOM,1774951383519
2,867.5,2283,epc,e2801191a5030069565f2c00,-69,54.04339599609375,1,2026-03-31T10:03:03.529000+00:00,CUSTOM,1774951383529
2,867.5,2284,epc,e28011c1a5000062f795291c,-70,160.0592041015625,1,2026-03-31T10:03:03.529000+00:00,CUSTOM,1774951383529
2,867.5,2285,epc,e28011b0a5050077ab3a9356,-71,-170.5185089111328,1,2026-03-31T10:03:03.539000+00:00,CUSTOM,1774951383539
2,867.5,2286,epc,e28011b0a5050077ab3b1c67,-72,-82.97128295898438,1,2026-03-31T10:03:03.539000+00:00,CUSTOM,1774951383539
2,867.5,2287,epc,e28069950000500f97d59644,-74,-96.38050842285156,1,2026-03-31T10:03:03.550000+00:00,CUSTOM,1774951383550
3,867.5,2288,epc,e28069950000500f97d74a50,-63,177.3412322998047,1,2026-03-31T10:03:03.570000+00:00,CUSTOM,1774951383570
3,867.5,2289,epc,e28011c1a5000062f793c97c,-58,169.2715301513672,1,2026-03-31T10:03:03.570000+00:00,CUSTOM,1774951383570
3,867.5,2290,epc,e28069950000500f97d29651,-65,-170.3207550048828,1,2026-03-31T10:03:03.580000+00:00,CUSTOM,1774951383580
3,867.5,2291,epc,e28011b0a5050077ab3b0849,-54,-32.773216247558594,1,2026-03-31T10:03:03.590000+00:00,CUSTOM,1774951383590
3,867.5,2292,epc,e28011b0a5050077ab398229,-27,-39.75524139404297,1,2026-03-31T10:03:03.601000+00:00,CUSTOM,1774951383601
3,867.5,2293,epc,303800000222a00000000015,-51,-142.99691772460938,1,2026-03-31T10:03:03.601000+00:00,CUSTOM,1774951383601
3,867.5,2294,epc,e28069950000500f97d2ca51,-57,25.857112884521484,1,2026-03-31T10:03:03.611000+00:00,CUSTOM,1774951383611
3,867.5,2295,epc,e28011b0a5050077ab39cec9,-44,-158.5869903564453,1,2026-03-31T10:03:03.621000+00:00,CUSTOM,1774951383621
3,867.5,2296,epc,e28011b0a5050077ab39ce09,-50,154.80209350585938,1,2026-03-31T10:03:03.631000+00:00,CUSTOM,1774951383631
3,867.5,2297,epc,303800000222a00000000023,-55,-134.2899932861328,1,2026-03-31T10:03:03.652000+00:00,CUSTOM,1774951383652
3,867.5,2298,epc,e28069950000400f97d67e52,-57,-50.44526672363281,1,2026-03-31T10:03:03.662000+00:00,CUSTOM,1774951383662
3,867.5,2299,epc,303800000111c10000000012,-58,-143.54624938964844,1,2026-03-31T10:03:03.693000+00:00,CUSTOM,1774951383693
4,867.5,2300,epc,e28069950000500f97d4de51,-64,-107.3287124633789,1,2026-03-31T10:03:03.744000+00:00,CUSTOM,1774951383744
4,867.5,2301,epc,e28011b0a5050077ab397ab9,-59,4.196905612945557,1,2026-03-31T10:03:03.776000+00:00,CUSTOM,1774951383776
1,867.5,2302,epc,e28069950000500f97d6ae52,-59,-143.16720581054688,1,2026-03-31T10:03:03.807000+00:00,CUSTOM,1774951383807
1,867.5,2303,epc,e28011b0a5050077ab39a8a9,-38,104.8347396850586,1,2026-03-31T10:03:03.807000+00:00,CUSTOM,1774951383807
1,867.5,2304,epc,e28069950000500f97d29250,-59,-64.25550079345703,1,2026-03-31T10:03:03.827000+00:00,CUSTOM,1774951383827
1,867.5,2305,epc,e28069950000500f97d85e44,-58,-86.57490539550781,1,2026-03-31T10:03:03.837000+00:00,CUSTOM,1774951383837
1,867.5,2306,epc,e28069950000500f97d3ee53,-65,145.04592895507812,1,2026-03-31T10:03:03.837000+00:00,CUSTOM,1774951383837
2,867.5,2307,epc,e28011b0a5050077ab39c785,-73,-97.55058288574219,1,2026-03-31T10:03:03.847000+00:00,CUSTOM,1774951383847
2,867.5,2308,epc,e28011c1a5000062f794a52c,-68,-39.859615325927734,1,2026-03-31T10:03:03.857000+00:00,CUSTOM,1774951383857
2,867.5,2309,epc,e28011b0a5050077ab3913b4,-72,98.47895812988281,1,2026-03-31T10:03:03.857000+00:00,CUSTOM,1774951383857
2,867.5,2310,epc,e28069950000400f97d42253,-70,-80.60365295410156,1,2026-03-31T10:03:03.867000+00:00,CUSTOM,1774951383867
2,867.5,2311,epc,e28069950000500f97d6ae52,-66,-97.59452819824219,1,2026-03-31T10:03:03.868000+00:00,CUSTOM,1774951383868
2,867.5,2312,epc,3030ccaaaccc454348535210,-70,-85.24002838134766,1,2026-03-31T10:03:03.878000+00:00,CUSTOM,1774951383878
2,867.5,2313,epc,e28011b0a5050077ab37d905,-73,63.5743293762207,1,2026-03-31T10:03:03.878000+00:00,CUSTOM,1774951383878
2,867.5,2314,epc,e28069950000500f97d26e50,-70,-150.4568634033203,1,2026-03-31T10:03:03.888000+00:00,CUSTOM,1774951383888
2,867.5,2315,epc,303800000aaa900000000015,-63,136.81692504882812,1,2026-03-31T10:03:03.888000+00:00,CUSTOM,1774951383888
3,867.5,2316,epc,303800000aaa900000000015,-53,-132.49366760253906,1,2026-03-31T10:03:03.908000+00:00,CUSTOM,1774951383908
1,867.5,2317,epc,e28069950000400f97d86251,-59,-70.04547119140625,1,2026-03-31T10:03:04.032000+00:00,CUSTOM,1774951384032
1,867.5,2318,epc,e28069950000400f97d29251,-64,136.1796875,1,2026-03-31T10:03:04.042000+00:00,CUSTOM,1774951384042
1,867.5,2319,epc,e28011c1a50000703efc2e58,-62,147.27622985839844,1,2026-03-31T10:03:04.042000+00:00,CUSTOM,1774951384042
1,867.5,2320,epc,e28011c1a50000703efd0a1c,-64,113.86577606201172,1,2026-03-31T10:03:04.052000+00:00,CUSTOM,1774951384052
1,867.5,2321,epc,e28069950000500f97d3ae52,-57,-166.06890869140625,1,2026-03-31T10:03:04.083000+00:00,CUSTOM,1774951384083
1,867.5,2322,epc,e28011b0a5050077ab39a8a9,-38,106.80684661865234,1,2026-03-31T10:03:04.093000+00:00,CUSTOM,1774951384093
1,867.5,2323,epc,e28069950000500f97d85e44,-59,-91.996826171875,1,2026-03-31T10:03:04.093000+00:00,CUSTOM,1774951384093
1,867.5,2324,epc,e28069950000500f97d7a244,-58,-90.14008331298828,1,2026-03-31T10:03:04.112000+00:00,CUSTOM,1774951384112
